Time[s], 通道 0, 通道 1
5.5708452, 1, 1
5.5708462, 1, 0
5.5708464, 0, 0
5.5708478, 0, 1
5.5708488, 0, 0
5.5708504, 0, 1
5.5708514, 0, 0
5.5708588, 0, 1
5.5708598, 0, 0
5.5708599, 1, 0
5.5708606, 0, 0
5.5708663, 1, 0
5.5708671, 1, 1
5.5708680, 1, 0
5.5708682, 0, 0
5.5708697, 0, 1
5.5708707, 0, 0
5.5708723, 0, 1
5.5708733, 0, 0
5.5708749, 0, 1
5.5708759, 0, 0
5.5708761, 1, 0
5.5708776, 1, 1
5.5708785, 1, 0
5.5708787, 0, 0
5.5708802, 0, 1
5.5708812, 0, 0
5.5708828, 0, 1
5.5708838, 0, 0
5.5708854, 0, 1
5.5708864, 0, 0
5.5708866, 1, 0
5.5708949, 0, 0
5.5708951, 0, 1
5.5708960, 0, 0
5.5708961, 1, 0
5.5708969, 0, 0
5.5709033, 0, 1
5.5709043, 0, 0
5.5709059, 0, 1
5.5709069, 0, 0
5.5709086, 0, 1
5.5709095, 0, 0
5.5709112, 0, 1
5.5709122, 0, 0
5.5709138, 0, 1
5.5709148, 0, 0
5.5709164, 0, 1
5.5709174, 0, 0
5.5709191, 0, 1
5.5709200, 0, 0
5.5709203, 1, 0
5.5709217, 1, 1
5.5709227, 1, 0
5.5709228, 0, 0
5.5709313, 0, 1
5.5709323, 0, 0
5.5709324, 1, 0
5.5709331, 0, 0
5.5709393, 0, 1
5.5709403, 1, 1
7.1192271, 0, 1
7.1192279, 0, 0
7.1192295, 0, 1
7.1192305, 0, 0
7.1192322, 0, 1
7.1192331, 0, 0
7.1192348, 0, 1
7.1192358, 0, 0
7.1192374, 0, 1
7.1192384, 0, 0
7.1192400, 0, 1
7.1192410, 0, 0
7.1192412, 1, 0
7.1192427, 1, 1
7.1192436, 1, 0
7.1192438, 0, 0
7.1192453, 0, 1
7.1192463, 0, 0
7.1192479, 0, 1
7.1192489, 0, 0
7.1192563, 0, 1
7.1192572, 0, 0
7.1192573, 1, 0
7.1192580, 0, 0
7.1192637, 1, 0
7.1192645, 1, 1
7.1192655, 1, 0
7.1192656, 0, 0
7.1192671, 0, 1
7.1192681, 0, 0
7.1192683, 1, 0
7.1192697, 1, 1
7.1192707, 1, 0
7.1192709, 0, 0
7.1192724, 0, 1
7.1192733, 0, 0
7.1192750, 0, 1
7.1192760, 0, 0
7.1192776, 0, 1
7.1192786, 0, 0
7.1192788, 1, 0
7.1192802, 1, 1
7.1192812, 1, 0
7.1192814, 0, 0
7.1192829, 0, 1
7.1192838, 0, 0
7.1192840, 1, 0
7.1192923, 0, 0
7.1192925, 0, 1
7.1192934, 0, 0
7.1192935, 1, 0
7.1192942, 0, 0
7.1193007, 0, 1
7.1193016, 0, 0
7.1193033, 0, 1
7.1193043, 0, 0
7.1193059, 0, 1
7.1193069, 0, 0
7.1193085, 0, 1
7.1193095, 0, 0
7.1193112, 0, 1
7.1193121, 0, 0
7.1193138, 0, 1
7.1193148, 0, 0
7.1193164, 0, 1
7.1193174, 0, 0
7.1193190, 0, 1
7.1193200, 0, 0
7.1193286, 0, 1
7.1193296, 0, 0
7.1193297, 1, 0
7.1193304, 0, 0
7.1193369, 0, 1
7.1193378, 0, 0
7.1193395, 0, 1
7.1193405, 0, 0
7.1193421, 0, 1
7.1193431, 0, 0
7.1193433, 1, 0
7.1193447, 1, 1
7.1193457, 1, 0
7.1193459, 0, 0
7.1193474, 0, 1
7.1193483, 0, 0
7.1193500, 0, 1
7.1193510, 0, 0
7.1193512, 1, 0
7.1193526, 1, 1
7.1193536, 1, 0
7.1193538, 0, 0
7.1193552, 0, 1
7.1193562, 0, 0
7.1193648, 0, 1
7.1193658, 0, 0
7.1193659, 1, 0
7.1193666, 0, 0
7.1193730, 0, 1
7.1193740, 0, 0
7.1193757, 0, 1
7.1193766, 0, 0
7.1193783, 0, 1
7.1193793, 0, 0
7.1193795, 1, 0
7.1193809, 1, 1
7.1193819, 1, 0
7.1193821, 0, 0
7.1193835, 0, 1
7.1193845, 0, 0
7.1193862, 0, 1
7.1193871, 0, 0
7.1193888, 0, 1
7.1193898, 0, 0
7.1193900, 1, 0
7.1193914, 1, 1
7.1193924, 1, 0
7.1193925, 0, 0
7.1194010, 0, 1
7.1194020, 0, 0
7.1194021, 1, 0
7.1194028, 0, 0
7.1194089, 0, 1
7.1194099, 1, 1
7.1214156, 0, 1
7.1214164, 0, 0
7.1214181, 0, 1
7.1214191, 0, 0
7.1214207, 0, 1
7.1214217, 0, 0
7.1214233, 0, 1
7.1214243, 0, 0
7.1214260, 0, 1
7.1214269, 0, 0
7.1214286, 0, 1
7.1214296, 0, 0
7.1214298, 1, 0
7.1214312, 1, 1
7.1214322, 1, 0
7.1214324, 0, 0
7.1214338, 0, 1
7.1214348, 0, 0
7.1214350, 1, 0
7.1214365, 1, 1
7.1214374, 1, 0
7.1214376, 0, 0
7.1214517, 0, 1
7.1214526, 0, 0
7.1214593, 0, 1
7.1214603, 0, 0
7.1214604, 1, 0
7.1214619, 1, 1
7.1214629, 1, 0
7.1214630, 0, 0
7.1214645, 0, 1
7.1214655, 0, 0
7.1214671, 0, 1
7.1214681, 0, 0
7.1214698, 0, 1
7.1214708, 0, 0
7.1214724, 0, 1
7.1214734, 0, 0
7.1214735, 1, 0
7.1214750, 1, 1
7.1214760, 1, 0
7.1214776, 1, 1
7.1214786, 1, 0
7.1214794, 0, 0
7.1214883, 0, 1
7.1214893, 0, 0
7.1214909, 0, 1
7.1214919, 0, 0
7.1214935, 0, 1
7.1214945, 0, 0
7.1214961, 0, 1
7.1214971, 0, 0
7.1214988, 0, 1
7.1214998, 0, 0
7.1215014, 0, 1
7.1215024, 0, 0
7.1215040, 0, 1
7.1215050, 0, 0
7.1215051, 1, 0
7.1215066, 1, 1
7.1215076, 1, 0
7.1215093, 1, 1
7.1215103, 1, 0
7.1215111, 0, 0
7.1215206, 0, 1
7.1215216, 0, 0
7.1215302, 0, 1
7.1215312, 0, 0
7.1215328, 0, 1
7.1215338, 0, 0
7.1215355, 0, 1
7.1215364, 0, 0
7.1215381, 0, 1
7.1215391, 0, 0
7.1215407, 0, 1
7.1215417, 0, 0
7.1215433, 0, 1
7.1215443, 0, 0
7.1215460, 0, 1
7.1215469, 0, 0
7.1215486, 0, 1
7.1215496, 0, 0
7.1215497, 1, 0
7.1215504, 0, 0
7.1215615, 0, 1
7.1215624, 0, 0
7.1215711, 0, 1
7.1215721, 0, 0
7.1215737, 0, 1
7.1215747, 0, 0
7.1215763, 0, 1
7.1215773, 0, 0
7.1215790, 0, 1
7.1215799, 0, 0
7.1215816, 0, 1
7.1215826, 0, 0
7.1215842, 0, 1
7.1215852, 0, 0
7.1215868, 0, 1
7.1215878, 0, 0
7.1215895, 0, 1
7.1215904, 0, 0
7.1215905, 1, 0
7.1215913, 0, 0
7.1216025, 0, 1
7.1216035, 0, 0
7.1216121, 0, 1
7.1216131, 0, 0
7.1216147, 0, 1
7.1216157, 0, 0
7.1216173, 0, 1
7.1216183, 0, 0
7.1216184, 1, 0
7.1216200, 1, 1
7.1216209, 1, 0
7.1216210, 0, 0
7.1216226, 0, 1
7.1216236, 0, 0
7.1216252, 0, 1
7.1216262, 0, 0
7.1216263, 1, 0
7.1216278, 1, 1
7.1216288, 1, 0
7.1216289, 0, 0
7.1216305, 0, 1
7.1216314, 0, 0
7.1216316, 1, 0
7.1216323, 0, 0
7.1216435, 0, 1
7.1216445, 0, 0
7.1216532, 0, 1
7.1216541, 0, 0
7.1216558, 0, 1
7.1216568, 0, 0
7.1216584, 0, 1
7.1216594, 0, 0
7.1216595, 1, 0
7.1216610, 1, 1
7.1216620, 1, 0
7.1216621, 0, 0
7.1216637, 0, 1
7.1216646, 0, 0
7.1216663, 0, 1
7.1216673, 0, 0
7.1216689, 0, 1
7.1216699, 0, 0
7.1216700, 1, 0
7.1216715, 1, 1
7.1216725, 1, 0
7.1216733, 0, 0
7.1216832, 1, 0
7.1216840, 1, 1
7.1216849, 1, 0
7.1216851, 0, 0
7.1216866, 0, 1
7.1216876, 1, 1
7.1222338, 0, 1
7.1222346, 0, 0
7.1222363, 0, 1
7.1222373, 0, 0
7.1222389, 0, 1
7.1222399, 0, 0
7.1222415, 0, 1
7.1222425, 0, 0
7.1222442, 0, 1
7.1222451, 0, 0
7.1222468, 0, 1
7.1222478, 0, 0
7.1222480, 1, 0
7.1222494, 1, 1
7.1222504, 1, 0
7.1222506, 0, 0
7.1222520, 0, 1
7.1222530, 0, 0
7.1222547, 0, 1
7.1222556, 0, 0
7.1222631, 0, 1
7.1222640, 0, 0
7.1222641, 1, 0
7.1222648, 0, 0
7.1222705, 1, 0
7.1222713, 1, 1
7.1222723, 1, 0
7.1222725, 0, 0
7.1222739, 0, 1
7.1222749, 0, 0
7.1222765, 0, 1
7.1222775, 0, 0
7.1222792, 0, 1
7.1222801, 0, 0
7.1222818, 0, 1
7.1222828, 0, 0
7.1222844, 0, 1
7.1222854, 0, 0
7.1222856, 1, 0
7.1222870, 1, 1
7.1222880, 1, 0
7.1222882, 0, 0
7.1222897, 0, 1
7.1222906, 0, 0
7.1222909, 1, 0
7.1222992, 0, 0
7.1222993, 0, 1
7.1223003, 0, 0
7.1223004, 1, 0
7.1223011, 0, 0
7.1223072, 0, 1
7.1223082, 1, 1
10.3448027, 0, 1
10.3448036, 0, 0
10.3448052, 0, 1
10.3448062, 0, 0
10.3448078, 0, 1
10.3448088, 0, 0
10.3448104, 0, 1
10.3448114, 0, 0
10.3448131, 0, 1
10.3448141, 0, 0
10.3448157, 0, 1
10.3448167, 0, 0
10.3448169, 1, 0
10.3448183, 1, 1
10.3448193, 1, 0
10.3448195, 0, 0
10.3448209, 0, 1
10.3448219, 0, 0
10.3448236, 0, 1
10.3448246, 0, 0
10.3448320, 0, 1
10.3448329, 0, 0
10.3448330, 1, 0
10.3448337, 0, 0
10.3448394, 1, 0
10.3448402, 1, 1
10.3448412, 1, 0
10.3448414, 0, 0
10.3448428, 0, 1
10.3448438, 0, 0
10.3448440, 1, 0
10.3448454, 1, 1
10.3448464, 1, 0
10.3448466, 0, 0
10.3448481, 0, 1
10.3448491, 0, 0
10.3448507, 0, 1
10.3448517, 0, 0
10.3448533, 0, 1
10.3448543, 0, 0
10.3448545, 1, 0
10.3448559, 1, 1
10.3448569, 1, 0
10.3448571, 0, 0
10.3448586, 0, 1
10.3448596, 0, 0
10.3448598, 1, 0
10.3448681, 0, 0
10.3448682, 0, 1
10.3448692, 0, 0
10.3448693, 1, 0
10.3448700, 0, 0
10.3448764, 0, 1
10.3448774, 0, 0
10.3448791, 0, 1
10.3448801, 0, 0
10.3448817, 0, 1
10.3448827, 0, 0
10.3448843, 0, 1
10.3448853, 0, 0
10.3448869, 0, 1
10.3448879, 0, 0
10.3448896, 0, 1
10.3448906, 0, 0
10.3448922, 0, 1
10.3448932, 0, 0
10.3448948, 0, 1
10.3448958, 0, 0
10.3449044, 0, 1
10.3449054, 0, 0
10.3449055, 1, 0
10.3449062, 0, 0
10.3449126, 0, 1
10.3449136, 0, 0
10.3449153, 0, 1
10.3449162, 0, 0
10.3449179, 0, 1
10.3449189, 0, 0
10.3449191, 1, 0
10.3449205, 1, 1
10.3449215, 1, 0
10.3449217, 0, 0
10.3449231, 0, 1
10.3449241, 0, 0
10.3449258, 0, 1
10.3449267, 0, 0
10.3449269, 1, 0
10.3449284, 1, 1
10.3449294, 1, 0
10.3449296, 0, 0
10.3449310, 0, 1
10.3449320, 0, 0
10.3449407, 0, 1
10.3449416, 0, 0
10.3449417, 1, 0
10.3449424, 0, 0
10.3449489, 0, 1
10.3449499, 0, 0
10.3449515, 0, 1
10.3449525, 0, 0
10.3449527, 1, 0
10.3449541, 1, 1
10.3449551, 1, 0
10.3449553, 0, 0
10.3449568, 0, 1
10.3449577, 0, 0
10.3449594, 0, 1
10.3449604, 0, 0
10.3449620, 0, 1
10.3449630, 0, 0
10.3449646, 0, 1
10.3449656, 0, 0
10.3449658, 1, 0
10.3449673, 1, 1
10.3449682, 1, 0
10.3449683, 0, 0
10.3449769, 0, 1
10.3449778, 0, 0
10.3449779, 1, 0
10.3449786, 0, 0
10.3449848, 0, 1
10.3449858, 1, 1
10.3466622, 0, 1
10.3466630, 0, 0
10.3466646, 0, 1
10.3466656, 0, 0
10.3466672, 0, 1
10.3466682, 0, 0
10.3466699, 0, 1
10.3466708, 0, 0
10.3466725, 0, 1
10.3466735, 0, 0
10.3466751, 0, 1
10.3466761, 0, 0
10.3466763, 1, 0
10.3466777, 1, 1
10.3466787, 1, 0
10.3466789, 0, 0
10.3466804, 0, 1
10.3466813, 0, 0
10.3466815, 1, 0
10.3466830, 1, 1
10.3466840, 1, 0
10.3466841, 0, 0
10.3466982, 0, 1
10.3466992, 0, 0
10.3467058, 0, 1
10.3467068, 0, 0
10.3467069, 1, 0
10.3467084, 1, 1
10.3467094, 1, 0
10.3467095, 0, 0
10.3467110, 0, 1
10.3467120, 0, 0
10.3467137, 0, 1
10.3467147, 0, 0
10.3467163, 0, 1
10.3467173, 0, 0
10.3467189, 0, 1
10.3467199, 0, 0
10.3467200, 1, 0
10.3467215, 1, 1
10.3467225, 1, 0
10.3467242, 1, 1
10.3467252, 1, 0
10.3467260, 0, 0
10.3467348, 0, 1
10.3467358, 0, 0
10.3467374, 0, 1
10.3467384, 0, 0
10.3467400, 0, 1
10.3467410, 0, 0
10.3467427, 0, 1
10.3467437, 0, 0
10.3467453, 0, 1
10.3467463, 0, 0
10.3467479, 0, 1
10.3467489, 0, 0
10.3467505, 0, 1
10.3467515, 0, 0
10.3467517, 1, 0
10.3467532, 1, 1
10.3467542, 1, 0
10.3467558, 1, 1
10.3467568, 1, 0
10.3467576, 0, 0
10.3467671, 0, 1
10.3467681, 0, 0
10.3467768, 0, 1
10.3467777, 0, 0
10.3467794, 0, 1
10.3467803, 0, 0
10.3467820, 0, 1
10.3467830, 0, 0
10.3467846, 0, 1
10.3467856, 0, 0
10.3467872, 0, 1
10.3467882, 0, 0
10.3467899, 0, 1
10.3467908, 0, 0
10.3467925, 0, 1
10.3467935, 0, 0
10.3467951, 0, 1
10.3467961, 0, 0
10.3467962, 1, 0
10.3467969, 0, 0
10.3468080, 0, 1
10.3468090, 0, 0
10.3468176, 0, 1
10.3468186, 0, 0
10.3468202, 0, 1
10.3468212, 0, 0
10.3468229, 0, 1
10.3468238, 0, 0
10.3468255, 0, 1
10.3468265, 0, 0
10.3468281, 0, 1
10.3468291, 0, 0
10.3468307, 0, 1
10.3468317, 0, 0
10.3468334, 0, 1
10.3468343, 0, 0
10.3468360, 0, 1
10.3468370, 1, 0
10.3468378, 0, 0
10.3468490, 0, 1
10.3468500, 0, 0
10.3468587, 0, 1
10.3468596, 0, 0
10.3468612, 0, 1
10.3468622, 0, 0
10.3468639, 0, 1
10.3468648, 0, 0
10.3468650, 1, 0
10.3468665, 1, 1
10.3468675, 1, 0
10.3468676, 0, 0
10.3468691, 0, 1
10.3468701, 0, 0
10.3468717, 0, 1
10.3468727, 0, 0
10.3468728, 1, 0
10.3468744, 1, 1
10.3468753, 1, 0
10.3468755, 0, 0
10.3468770, 0, 1
10.3468780, 0, 0
10.3468781, 1, 0
10.3468788, 0, 0
10.3468900, 0, 1
10.3468910, 0, 0
10.3468997, 0, 1
10.3469007, 0, 0
10.3469023, 0, 1
10.3469033, 0, 0
10.3469034, 1, 0
10.3469049, 1, 1
10.3469059, 1, 0
10.3469060, 0, 0
10.3469075, 0, 1
10.3469085, 0, 0
10.3469102, 0, 1
10.3469112, 0, 0
10.3469128, 0, 1
10.3469138, 0, 0
10.3469154, 0, 1
10.3469164, 0, 0
10.3469165, 1, 0
10.3469180, 1, 1
10.3469190, 1, 0
10.3469198, 0, 0
10.3469297, 1, 0
10.3469305, 1, 1
10.3469315, 1, 0
10.3469317, 0, 0
10.3469331, 0, 1
10.3469341, 1, 1
10.3474804, 0, 1
10.3474812, 0, 0
10.3474828, 0, 1
10.3474838, 0, 0
10.3474854, 0, 1
10.3474864, 0, 0
10.3474881, 0, 1
10.3474890, 0, 0
10.3474907, 0, 1
10.3474917, 0, 0
10.3474933, 0, 1
10.3474943, 0, 0
10.3474945, 1, 0
10.3474959, 1, 1
10.3474969, 1, 0
10.3474971, 0, 0
10.3474986, 0, 1
10.3474995, 0, 0
10.3475012, 0, 1
10.3475022, 0, 0
10.3475096, 0, 1
10.3475105, 0, 0
10.3475106, 1, 0
10.3475114, 0, 0
10.3475170, 1, 0
10.3475178, 1, 1
10.3475188, 1, 0
10.3475190, 0, 0
10.3475204, 0, 1
10.3475214, 0, 0
10.3475231, 0, 1
10.3475240, 0, 0
10.3475257, 0, 1
10.3475267, 0, 0
10.3475283, 0, 1
10.3475293, 0, 0
10.3475309, 0, 1
